datetime,open,high,low,close,volume
2026-03-01 17:00:00,66135.45,66219.77,65699.98,66022.34,573.44425
2026-03-01 17:30:00,66022.33,66131.17,65933.87,65979.61,378.75305
2026-03-01 18:00:00,65979.61,66657.44,65979.61,66415.94,564.75825
2026-03-01 18:30:00,66415.94,66454.93,66243.7,66316.83,341.3244
2026-03-01 19:00:00,66316.84,66345.95,65953.12,66008.42,231.21861
2026-03-01 19:30:00,66008.42,66108.88,65772.29,65962.17,309.9377
2026-03-01 20:00:00,65962.16,65962.16,65313.84,65313.84,478.64271
2026-03-01 20:30:00,65313.85,65407.11,65084.02,65300.0,482.57078
2026-03-01 21:00:00,65300.01,65690.69,65281.83,65598.15,602.84438
2026-03-01 21:30:00,65598.16,65756.5,65540.48,65666.2,393.66088
2026-03-01 22:00:00,65666.19,66491.43,65522.77,65878.45,864.53698
2026-03-01 22:30:00,65878.46,65948.32,65056.0,65268.71,898.75778
2026-03-01 23:00:00,65268.71,66080.0,65125.67,65635.74,534.54013
2026-03-01 23:30:00,65635.74,65872.72,65605.58,65776.47,297.41511
2026-03-02 00:00:00,65776.48,66220.84,65761.04,65936.44,373.6213
2026-03-02 00:30:00,65936.43,66796.44,65929.5,66501.52,616.4613
2026-03-02 01:00:00,66501.52,67079.0,66358.45,66561.45,603.62055
2026-03-02 01:30:00,66561.45,66702.3,66418.82,66532.02,283.31016
2026-03-02 02:00:00,66532.02,66609.94,65890.5,66193.28,399.35633
2026-03-02 02:30:00,66193.29,66455.92,66162.9,66276.77,154.80632
2026-03-02 03:00:00,66276.77,66867.09,66101.07,66779.82,263.07097
2026-03-02 03:30:00,66779.83,67037.22,66708.62,66820.03,246.34143
2026-03-02 04:00:00,66820.03,66946.19,66667.23,66937.99,223.5759
2026-03-02 04:30:00,66937.99,66975.74,66633.13,66862.12,527.07613
2026-03-02 05:00:00,66862.11,66900.0,66547.81,66679.8,434.81483
2026-03-02 05:30:00,66679.81,66995.64,66670.5,66730.78,452.37975
2026-03-02 06:00:00,66730.78,66739.45,66066.53,66275.9,346.97867
2026-03-02 06:30:00,66275.9,66313.0,66062.83,66204.9,330.781
2026-03-02 07:00:00,66204.9,66209.46,65542.6,65800.01,864.19714
2026-03-02 07:30:00,65800.0,66029.42,65782.01,66007.52,430.66191
2026-03-02 08:00:00,66007.8,66126.68,65654.54,65736.37,674.58197
2026-03-02 08:30:00,65736.38,66306.0,65725.71,66282.0,429.82935
2026-03-02 09:00:00,66281.99,66720.84,66210.0,66395.85,753.31203
2026-03-02 09:30:00,66395.86,66538.99,66164.96,66168.62,1032.97223
2026-03-02 10:00:00,66168.61,66352.0,66079.24,66259.7,217.17377
2026-03-02 10:30:00,66259.71,66381.74,66135.44,66316.4,219.11661
2026-03-02 11:00:00,66316.39,66316.4,66024.91,66064.89,615.65652
2026-03-02 11:30:00,66064.88,66462.4,66003.59,66359.68,419.12323
2026-03-02 12:00:00,66359.67,66391.38,66083.94,66134.9,181.07931
2026-03-02 12:30:00,66134.91,66147.88,65874.92,65963.43,582.01443
2026-03-02 13:00:00,65963.43,66157.28,65760.34,65815.35,718.47637
2026-03-02 13:30:00,65815.35,65941.67,65350.0,65440.01,858.33708
2026-03-02 14:00:00,65440.01,65665.99,65259.21,65589.08,918.57322
2026-03-02 14:30:00,65589.08,67220.81,65582.55,67177.06,2096.56391
2026-03-02 15:00:00,67177.05,68800.0,66975.29,68556.0,2649.22453
2026-03-02 15:30:00,68555.99,69617.74,68431.99,69130.2,2827.34421
2026-03-02 16:00:00,69130.2,69775.91,68933.69,69383.65,1697.64309
2026-03-02 16:30:00,69383.64,70096.0,69070.6,69428.62,1742.38879
2026-03-02 17:00:00,69428.62,69578.0,69175.41,69406.33,669.40726
2026-03-02 17:30:00,69406.33,69445.32,68793.88,69198.0,776.03424
2026-03-02 18:00:00,69198.0,69199.36,68727.83,69089.06,513.02414
2026-03-02 18:30:00,69089.07,69268.15,68820.5,68877.67,542.71896
2026-03-02 19:00:00,68877.67,68965.97,68576.18,68824.0,514.0006
2026-03-02 19:30:00,68824.0,69049.32,68717.7,68966.53,372.89054
2026-03-02 20:00:00,68966.52,69209.71,68584.9,68951.73,488.08673
2026-03-02 20:30:00,68951.74,69505.0,68912.0,69106.58,540.05152
2026-03-02 21:00:00,69106.58,69432.15,69000.71,69414.6,211.92443
2026-03-02 21:30:00,69414.6,69539.77,69337.99,69413.82,229.45939
2026-03-02 22:00:00,69413.82,69501.62,69136.36,69364.45,705.14722
2026-03-02 22:30:00,69364.45,69440.49,69241.46,69440.49,625.44516
2026-03-02 23:00:00,69440.48,69479.58,68990.98,69002.93,344.84374
2026-03-02 23:30:00,69002.92,69014.26,68740.0,68830.06,292.88604
2026-03-03 00:00:00,68830.06,69004.4,68644.38,68801.99,262.25316
2026-03-03 00:30:00,68802.0,69166.61,68680.51,69092.88,340.65759
2026-03-03 01:00:00,69092.89,69258.08,68886.28,68909.32,230.11266
2026-03-03 01:30:00,68909.31,69068.54,68755.0,68760.01,222.35732
2026-03-03 02:00:00,68760.01,68774.13,68210.71,68461.73,624.27148
2026-03-03 02:30:00,68459.98,68630.23,68374.99,68512.17,223.99757
2026-03-03 03:00:00,68512.17,68550.0,68231.47,68419.34,330.36574
2026-03-03 03:30:00,68419.35,68544.56,68315.84,68377.94,128.08161
2026-03-03 04:00:00,68377.94,68454.63,68285.43,68323.53,153.69573
2026-03-03 04:30:00,68323.53,68390.45,68050.11,68123.2,282.7657
2026-03-03 05:00:00,68123.19,68617.42,68044.0,68408.81,401.11525
2026-03-03 05:30:00,68408.81,68416.66,67845.84,67947.75,512.7382
2026-03-03 06:00:00,67947.75,68038.59,67830.7,67887.0,347.59132
2026-03-03 06:30:00,67887.0,68250.24,67800.0,68106.73,473.60155
2026-03-03 07:00:00,68106.73,68275.2,67951.24,68245.3,600.87065
2026-03-03 07:30:00,68245.31,68250.0,68059.11,68172.8,564.73454
2026-03-03 08:00:00,68172.79,68311.83,67703.79,67747.78,747.02415
2026-03-03 08:30:00,67747.77,67752.77,66905.0,67003.3,1136.42805
2026-03-03 09:00:00,67003.3,67184.71,66589.87,66629.37,877.02753
2026-03-03 09:30:00,66629.37,66705.17,66340.14,66647.98,890.85583
2026-03-03 10:00:00,66647.98,66700.0,66440.46,66512.33,506.83066
2026-03-03 10:30:00,66512.34,67030.75,66448.22,66860.3,652.67666
2026-03-03 11:00:00,66860.3,67077.39,66779.37,66837.45,544.38779
2026-03-03 11:30:00,66837.44,67166.5,66823.77,67026.61,727.52845
2026-03-03 12:00:00,67026.6,67973.2,67025.93,67585.2,903.3503
2026-03-03 12:30:00,67585.2,67591.75,67260.32,67399.85,420.16049
2026-03-03 13:00:00,67399.85,67435.0,66969.56,67107.29,325.77172
2026-03-03 13:30:00,67107.29,67107.29,66635.3,66931.31,383.98646
2026-03-03 14:00:00,66931.32,67354.67,66859.86,67118.32,442.81141
2026-03-03 14:30:00,67118.31,67603.94,66158.0,66568.95,1272.01322
2026-03-03 15:00:00,66568.95,67019.23,66471.79,66820.95,720.89638
2026-03-03 15:30:00,66820.94,67834.93,66815.44,67725.81,974.29882
2026-03-03 16:00:00,67725.82,68999.0,67659.75,68828.97,1294.33176
2026-03-03 16:30:00,68828.96,68828.96,67473.09,68175.9,1287.57967
2026-03-03 17:00:00,68175.89,68292.18,67626.53,68234.65,626.43389
2026-03-03 17:30:00,68234.64,68400.0,67766.5,68318.66,355.71459
2026-03-03 18:00:00,68318.66,68599.58,67976.47,68465.88,569.12179
2026-03-03 18:30:00,68465.87,68914.01,68430.45,68628.49,405.00823
2026-03-03 19:00:00,68628.5,68888.88,68312.83,68654.25,524.6863
2026-03-03 19:30:00,68654.25,68799.25,68351.3,68435.0,421.82396
2026-03-03 20:00:00,68435.0,68506.1,68149.3,68390.95,321.55913
2026-03-03 20:30:00,68390.96,68591.24,68092.1,68266.0,271.4396
2026-03-03 21:00:00,68265.99,68265.99,67832.3,67936.44,260.35995
2026-03-03 21:30:00,67936.45,68098.0,67886.86,68024.62,259.56369
2026-03-03 22:00:00,68024.63,68524.54,68024.62,68259.87,309.52605
2026-03-03 22:30:00,68259.87,68430.36,68187.77,68327.2,264.34651
2026-03-03 23:00:00,68327.2,68860.0,68245.64,68490.46,392.79172
2026-03-03 23:30:00,68490.46,68582.83,68252.0,68338.0,182.69697
2026-03-04 00:00:00,68338.01,68413.9,68093.1,68293.87,425.18722
2026-03-04 00:30:00,68293.87,68336.84,67857.61,68093.19,342.43201
2026-03-04 01:00:00,68093.2,68341.12,67963.28,68251.99,621.24271
2026-03-04 01:30:00,68251.99,68909.34,68212.0,68405.0,673.38057
2026-03-04 02:00:00,68405.0,68447.72,68037.55,68067.01,343.51551
2026-03-04 02:30:00,68067.01,68396.5,67984.56,68323.33,454.59777
2026-03-04 03:00:00,68323.33,68383.63,67950.0,67976.25,497.82818
2026-03-04 03:30:00,67976.25,67995.79,67400.0,67732.2,456.67953
2026-03-04 04:00:00,67732.19,67954.89,67513.15,67600.01,371.3549
2026-03-04 04:30:00,67600.0,67850.91,67467.6,67786.0,695.0349
2026-03-04 05:00:00,67786.0,67958.15,67682.64,67831.48,255.57111
2026-03-04 05:30:00,67831.49,68397.84,67733.21,68206.59,410.71658
2026-03-04 06:00:00,68206.58,68276.69,68048.63,68128.53,401.0816
2026-03-04 06:30:00,68128.54,68678.76,68126.74,68508.02,887.39948
2026-03-04 07:00:00,68508.02,68766.46,68349.49,68766.45,697.40859
2026-03-04 07:30:00,68766.45,69668.0,68646.93,69493.13,1370.27353
2026-03-04 08:00:00,69493.14,69717.6,69098.91,69316.41,1463.19512
2026-03-04 08:30:00,69316.42,71163.0,69305.62,71011.4,3212.16138
2026-03-04 09:00:00,71011.4,71522.0,70724.26,71310.0,2544.38209
2026-03-04 09:30:00,71310.0,71893.0,71214.96,71520.76,1651.80795
2026-03-04 10:00:00,71520.76,71878.17,71341.59,71526.61,1150.85089
2026-03-04 10:30:00,71526.61,71554.98,71200.0,71348.92,928.54057
2026-03-04 11:00:00,71348.92,71499.75,71201.51,71225.69,407.6104
2026-03-04 11:30:00,71225.7,71308.59,70928.25,71111.4,787.54937
2026-03-04 12:00:00,71111.4,71145.0,70616.11,70628.57,644.27626
2026-03-04 12:30:00,70628.56,71364.14,70588.0,71339.71,842.25932
2026-03-04 13:00:00,71339.72,71624.99,71214.4,71364.49,580.81264
2026-03-04 13:30:00,71364.48,71543.2,71250.0,71477.17,987.45576
2026-03-04 14:00:00,71477.17,72000.0,71396.84,71751.67,1365.6341
2026-03-04 14:30:00,71751.68,72633.0,71300.1,71621.04,2773.4454
2026-03-04 15:00:00,71621.03,72997.0,71580.62,72972.15,1797.49057
2026-03-04 15:30:00,72972.15,73479.75,72576.1,73396.88,2386.86939
2026-03-04 16:00:00,73396.87,73500.0,72541.69,72964.39,1823.30885
2026-03-04 16:30:00,72964.39,73458.0,72898.14,73294.84,804.25088
2026-03-04 17:00:00,73294.84,73759.99,72932.8,73053.05,1451.29991
2026-03-04 17:30:00,73053.05,73400.0,73053.05,73218.92,807.57839
2026-03-04 18:00:00,73218.93,73418.44,72912.11,73405.9,578.94188
2026-03-04 18:30:00,73405.91,73700.0,73142.0,73693.5,542.59502
2026-03-04 19:00:00,73693.5,74050.0,73522.12,73557.99,1759.51887
2026-03-04 19:30:00,73558.0,73868.41,73516.0,73611.1,897.51242
2026-03-04 20:00:00,73611.67,73716.0,73253.91,73469.95,412.57936
2026-03-04 20:30:00,73469.95,73567.45,73001.05,73019.68,491.94776
2026-03-04 21:00:00,73019.69,73211.7,72878.0,73161.57,532.0863
2026-03-04 21:30:00,73161.57,73322.93,73064.56,73309.72,304.44066
2026-03-04 22:00:00,73309.73,73523.31,73189.73,73260.0,323.3199
